User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?
2,0,2019,7,24,10:30,$16.54,Chip Transaction,4.72291E+18,Alhambra,CA,91801,5411,
1231,1,2019,9,21,19:27,$0.33,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,2,2019,7,12,16:48,$104.00,Swipe Transaction,4.55289E+18,Oakland,CA,94606,3596,
0,0,2019,4,30,07:12,$140.00,Chip Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,
0,1,2019,1,6,13:07,$10.97,Chip Transaction,-2.74491E+18,North Grafton,MA,1536,5812,
0,3,2019,1,6,06:25,$134.50,Swipe Transaction,1.91348E+18,Sturbridge,MA,1566,5300,
6,1,2019,3,16,10:34,$12.47,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
1546,2,2019,3,25,10:31,$148.77,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
1,3,2019,1,16,10:14,$65.00,Chip Transaction,1.76341E+18,Little Neck,NY,11363,5912,
0,0,2019,5,10,09:15,$74.56,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,
0,2,2019,6,15,06:38,$157.42,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,3,2019,7,7,06:22,$135.06,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,
0,3,2019,4,12,13:40,$48.48,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
1364,2,2019,5,18,11:47,$438.24,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
1579,2,2019,3,2,11:42,$21.37,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
1,2,2019,4,14,22:55,$187.78,Chip Transaction,8.24686E+18,Camden,AR,71701,7011,
0,2,2019,2,27,06:55,$28.64,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
1505,1,2019,8,29,14:29,$143.33,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1996,3,2019,6,28,14:59,$9.64,Chip Transaction,-7.14667E+18,Rome,Italy,,5970,
0,3,2019,7,7,09:06,$123.06,Swipe Transaction,3.18952E+18,La Verne,CA,91750,5311,
0,3,2019,11,30,06:10,$94.57,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1206,0,2019,8,31,17:27,$0.30,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
583,2,2019,5,7,16:49,$24.55,Chip Transaction,-1.59553E+18,Rome,Italy,,3005,
0,3,2019,1,30,06:14,$125.57,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,
1223,2,2019,10,19,14:33,$97.47,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
341,2,2019,4,12,16:36,$37.67,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,0,2019,9,14,20:29,$154.33,Online Transaction,4.24134E+18, ONLINE,,,4814,
0,1,2019,9,20,19:39,$556.22,Online Transaction,8.15048E+17, ONLINE,,,6300,
0,3,2019,2,18,06:29,$139.70,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
278,1,2019,4,5,17:48,$10.57,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,1,2019,1,5,23:51,$1.75,Swipe Transaction,6.6665E+18,West Covina,CA,91792,5499,
611,0,2019,1,29,11:42,$48.93,Chip Transaction,-2.91654E+18,Rome,Italy,,5712,
736,0,2019,10,12,14:06,$114.72,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1167,5,2019,3,9,13:27,$83.80,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1122,1,2019,10,8,19:18,$18.06,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
628,0,2019,7,30,10:43,$0.03,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1,4,2019,9,14,13:51,$23.40,Chip Transaction,6.12657E+18,Little Neck,NY,11363,7538,
1163,5,2019,1,29,16:06,$12.31,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
0,3,2019,12,16,13:29,$54.24,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
742,2,2019,7,23,14:17,$46.18,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1581,1,2019,6,18,10:13,$-475.00,Chip Transaction,-7.80705E+18,Rome,Italy,,3684,
2,0,2019,4,8,04:50,$43.20,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,3,2019,7,12,13:15,$11.37,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
1062,6,2019,7,23,17:54,$2.33,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1744,1,2019,5,28,19:53,$30.61,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,1,2019,12,26,06:14,$150.98,Chip Transaction,1.91348E+18,La Verne,CA,91750,5300,
322,1,2019,5,28,17:10,$6.22,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
1689,1,2019,3,21,12:33,$5.76,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
0,3,2019,1,21,06:37,$41.78,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
2,1,2019,1,7,14:37,$46.61,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,2,2019,4,6,06:35,$49.23,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
1885,1,2019,7,20,17:36,$2.17,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1398,0,2019,3,8,15:01,$0.04,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1,2,2019,6,4,06:39,$123.09,Chip Transaction,-3.39554E+18,Oakland Gardens,NY,11364,5311,
1528,0,2019,4,9,15:22,$607.23,Chip Transaction,-7.81388E+17,Rome,Italy,,3009,
1945,1,2019,9,26,19:43,$0.40,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
100,3,2019,3,30,11:26,$29.00,Chip Transaction,3.01718E+18,Rome,Italy,,5921,
1993,1,2019,6,7,10:48,$106.65,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
634,5,2019,10,26,12:28,$4.03,Chip Transaction,1.79919E+18,Rome,Italy,,5499,
1,1,2019,6,7,05:07,$19.49,Online Transaction,6.45521E+18, ONLINE,,,5815,
1212,5,2019,3,8,13:40,$6.60,Swipe Transaction,3.41453E+18,Rome,Italy,,5651,
1191,3,2019,3,22,15:42,$0.14,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
1455,1,2019,2,1,17:52,$68.23,Chip Transaction,6.99836E+18,Rome,Italy,,5411,"Bad PIN,"
0,1,2019,1,4,13:15,$91.00,Chip Transaction,1.79919E+18,Princeton,MA,1541,5499,
441,0,2019,6,22,15:23,$307.00,Chip Transaction,1.90253E+17,Rome,Italy,,3359,
1681,3,2019,1,1,13:11,$58.58,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
2,0,2019,9,14,06:33,$11.69,Chip Transaction,4.72291E+18,Alhambra,CA,91801,5411,
0,2,2020,1,25,06:46,$44.00,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
628,0,2019,7,26,15:29,$118.71,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
162,2,2019,6,29,10:39,$167.00,Swipe Transaction,4.8349E+17,Rome,Italy,,3504,
1,1,2019,11,12,13:44,$85.39,Chip Transaction,-3.49962E+18,Little Neck,NY,11363,7538,
1174,1,2019,6,7,14:15,$24.03,Chip Transaction,-4.75206E+18,Rome,Italy,,4214,
1,4,2019,12,28,10:02,$45.47,Chip Transaction,1.10189E+18,Little Neck,NY,11363,5310,
204,1,2019,5,4,12:40,$3.66,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
1576,3,2019,6,13,17:19,$89.13,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
1249,3,2019,6,28,11:29,$363.00,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
2,0,2019,6,10,13:25,$11.41,Chip Transaction,-3.89612E+17,West Covina,CA,91792,7230,
283,0,2019,7,9,18:23,$197.51,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
50,2,2019,4,23,19:28,$42.72,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,2,2019,9,2,12:22,$13.28,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,
0,2,2019,11,10,10:06,$59.24,Chip Transaction,3.95215E+18,La Verne,CA,91750,7538,
1178,1,2019,9,6,16:07,$46.91,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,1,2020,2,11,06:00,$115.56,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
1473,1,2019,10,10,15:55,$2.12,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
0,0,2019,7,8,12:50,$52.86,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
2,0,2019,12,12,14:35,$42.76,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1414,0,2019,3,12,15:40,$14.48,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1,2,2019,10,10,18:34,$61.49,Swipe Transaction,-1.04662E+18,Detroit,MI,48228,5812,
2,0,2019,8,12,23:57,$2.37,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
946,2,2019,5,9,14:15,$5.66,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1,3,2019,2,26,22:03,$74.07,Chip Transaction,5.56161E+18,Little Neck,NY,11363,7230,
2,0,2019,6,12,14:44,$58.52,Online Transaction,-6.45844E+18, ONLINE,,,4784,
156,0,2019,10,12,10:42,$57.17,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
1,4,2019,3,3,05:49,$16.78,Online Transaction,6.45521E+18, ONLINE,,,5815,
0,0,2019,4,14,06:52,$29.13,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
44,0,2019,6,22,15:07,$11.20,Swipe Transaction,-5.16204E+18,Rome,Italy,,5541,
748,1,2019,4,4,13:42,$-58.00,Chip Transaction,2.02755E+18,Rome,Italy,,5541,
1926,4,2019,6,13,13:11,$177.05,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
240,3,2019,9,17,11:36,$25.25,Chip Transaction,3.01718E+18,Rome,Italy,,5921,
2,0,2019,10,4,23:37,$2.64,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
0,0,2020,2,26,09:41,$63.90,Chip Transaction,2.43885E+18,New York,NY,10113,7538,
204,1,2019,5,15,12:10,$179.58,Chip Transaction,4.8349E+17,Rome,Italy,,3504,
2,0,2020,2,1,09:41,$31.37,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2019,11,29,14:33,$44.38,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,2,2020,2,20,06:46,$105.50,Chip Transaction,1.91348E+18,Fresh Meadows,NY,11366,5300,
901,0,2019,5,9,10:42,$125.50,Swipe Transaction,-3.15872E+18,Rome,Italy,,5812,"Bad PIN,"
0,1,2020,2,26,20:46,$84.61,Chip Transaction,2.59357E+18,New York,NY,10116,5812,
0,1,2019,4,3,13:24,$58.00,Chip Transaction,1.79919E+18,San Ysidro,CA,92173,5499,
0,2,2019,11,9,06:25,$149.70,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
0,3,2019,11,4,21:54,$31.36,Swipe Transaction,-5.41338E+18,La Verne,CA,91750,5813,
2,0,2020,2,3,04:53,$45.59,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,2,2019,8,23,19:43,$66.65,Chip Transaction,-7.05207E+18,Little Neck,NY,11363,5814,
162,2,2019,6,28,18:15,$3.81,Swipe Transaction,-2.45178E+17,Rome,Italy,,5311,
425,2,2019,2,12,11:23,$70.69,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
256,0,2019,7,6,11:15,$30.43,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
1958,4,2019,2,15,18:19,$59.54,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,0,2019,8,19,06:08,$124.96,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
1455,1,2019,1,31,12:45,$2.06,Chip Transaction,2.91975E+18,Rome,Italy,,5932,
1709,2,2019,5,2,16:21,$62.23,Swipe Transaction,-7.27612E+17,Rome,Italy,,5411,
1,1,2019,9,6,11:15,$1051.01,Chip Transaction,-2.91654E+18,Fresh Meadows,NY,11365,5712,
1709,2,2019,5,2,15:25,$0.81,Swipe Transaction,-7.27612E+17,Rome,Italy,,5411,
0,0,2019,7,21,06:02,$100.00,Chip Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,
0,3,2019,7,23,05:46,$173.22,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
204,1,2019,5,4,11:00,$66.00,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
0,3,2019,5,31,06:10,$121.75,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,"Insufficient Balance,"
597,0,2019,10,5,16:02,$71.66,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1895,0,2019,2,2,18:35,$16.56,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
946,1,2019,5,28,11:57,$107.61,Chip Transaction,2.91975E+18,Rome,Italy,,5932,
2,0,2019,5,30,07:52,$8.37,Chip Transaction,-6.03533E+18,Alhambra,CA,91801,5812,
0,3,2019,3,13,06:02,$116.32,Swipe Transaction,-7.27612E+17,Toronto,Canada,,5411,
1597,2,2019,7,18,15:32,$586.59,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
0,1,2020,2,17,06:13,$153.86,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
0,0,2019,8,21,05:45,$129.06,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,
2,0,2019,3,14,14:31,$37.07,Online Transaction,-6.45844E+18, ONLINE,,,4784,
509,1,2019,1,4,17:42,$66.07,Swipe Transaction,3.18952E+18,Rome,Italy,,5311,
0,3,2019,5,27,06:25,$162.27,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1473,1,2019,10,15,17:41,$70.89,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
0,3,2019,1,12,05:39,$120.15,Swipe Transaction,1.91348E+18,Sturbridge,MA,1566,5300,"Insufficient Balance,"
182,0,2019,1,25,17:52,$0.00,Chip Transaction,-7.14667E+18,Rome,Italy,,5970,
579,1,2019,3,19,13:28,$387.00,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
0,0,2019,9,12,06:52,$32.06,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1,2,2019,2,17,09:28,$58.26,Chip Transaction,6.4899E+18,Little Neck,NY,11363,5211,
41,1,2019,8,23,12:08,$8.47,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
0,0,2019,1,30,13:02,$11.29,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
190,1,2019,2,19,15:55,$2.70,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
767,0,2019,6,21,12:36,$2.22,Chip Transaction,-3.15872E+18,Rome,Italy,,5812,
0,1,2020,2,15,06:45,$41.34,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1,1,2020,1,11,06:41,$163.55,Chip Transaction,-3.22224E+18,Little Neck,NY,11363,5651,
2,0,2019,6,27,07:44,$8.68,Swipe Transaction,2.02755E+18,West Covina,CA,91792,5541,
0,3,2019,11,9,20:57,$75.52,Swipe Transaction,-4.50054E+18,La Verne,CA,91750,5814,
1378,0,2019,3,8,16:59,$59.79,Chip Transaction,-5.67429E+18,Rome,Italy,,5733,
0,3,2019,7,27,06:47,$36.23,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1207,0,2019,9,17,18:11,$31.34,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
1,2,2019,8,19,15:11,$191.53,Chip Transaction,-3.22076E+18,South Ozone Park,NY,11420,5311,"Insufficient Balance,"
0,0,2019,7,25,21:50,$23.17,Chip Transaction,-3.26567E+18,Monterey Park,CA,91754,7832,
1,1,2019,3,19,15:42,$198.91,Chip Transaction,-4.76596E+18,Fresh Meadows,NY,11365,4131,
1,2,2019,5,20,08:04,$88.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
946,2,2019,5,10,16:58,$25.50,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1675,0,2019,10,17,18:18,$111.08,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
262,0,2019,4,23,18:46,$0.46,Chip Transaction,1.90253E+17,Rome,Italy,,3359,
1353,1,2019,1,26,16:09,$20.73,Chip Transaction,2.91975E+18,Rome,Italy,,5932,
1,2,2019,2,13,10:05,$64.12,Chip Transaction,9.70328E+16,Oakland Gardens,NY,11364,5411,
1579,2,2019,2,15,12:25,$13.67,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
556,0,2019,8,3,19:21,$0.89,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1508,4,2019,6,14,12:02,$238.39,Chip Transaction,-5.54669E+17,Rome,Italy,,3008,
1,2,2020,2,20,07:25,$15.22,Chip Transaction,-4.79124E+18,Little Neck,NY,11363,5921,
1725,0,2019,7,26,12:37,$12.73,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
611,0,2019,1,17,12:26,$17.39,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
81,2,2019,5,16,16:32,$17.62,Chip Transaction,1.79919E+18,Rome,Italy,,5499,
1378,0,2019,3,19,18:14,$37.60,Chip Transaction,7.06958E+18,Rome,Italy,,5812,
1364,2,2019,5,21,12:18,$9.85,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
2,0,2019,3,13,04:50,$34.81,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,1,2019,1,6,06:35,$68.65,Chip Transaction,-3.22224E+18,Little Neck,NY,11363,5651,
0,3,2019,11,3,13:04,$13.44,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1,4,2019,4,8,13:24,$9.99,Chip Transaction,4.31886E+18,Little Neck,NY,11363,5812,
2,0,2019,5,30,23:49,$1.30,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
2,0,2019,10,26,06:11,$14.42,Chip Transaction,-4.89106E+18,West Covina,CA,91792,5411,
2,0,2019,1,27,23:54,$1.26,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
0,3,2019,8,10,06:13,$114.96,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1933,2,2019,8,8,19:50,$46.46,Swipe Transaction,6.99836E+18,Rome,Italy,,5411,
1,2,2019,4,24,15:29,$11.22,Chip Transaction,6.09856E+18,Elmhurst,NY,11373,4214,
1983,4,2019,8,13,12:18,$3.89,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
1,1,2019,8,23,06:55,$123.63,Chip Transaction,1.98019E+18,Little Neck,NY,11363,5661,
2,0,2019,11,24,10:26,$44.68,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,1,2019,5,28,05:38,$95.87,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
531,2,2019,7,27,16:13,$1.92,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
0,3,2019,10,1,06:22,$143.71,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,1,2019,3,6,20:18,$199.08,Online Transaction,4.24134E+18, ONLINE,,,4814,
1324,0,2019,6,13,16:53,$53.59,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2019,8,18,06:00,$121.25,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,"Insufficient Balance,"
1477,2,2019,3,15,10:38,$34.22,Chip Transaction,2.02755E+18,Rome,Italy,,5541,
2,0,2019,2,27,06:42,$5.66,Chip Transaction,4.72291E+18,Alhambra,CA,91801,5411,
1003,5,2019,10,5,13:32,$41.55,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,0,2019,6,12,06:13,$162.44,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1607,3,2019,10,22,13:16,$18.03,Chip Transaction,-1.28808E+18,Rome,Italy,,5499,
729,6,2019,10,26,14:16,$120.30,Chip Transaction,-7.80705E+18,Rome,Italy,,3684,
2,0,2019,1,27,07:59,$4.90,Swipe Transaction,2.02755E+18,West Covina,CA,91792,5541,
0,3,2019,6,20,16:54,$18.44,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
2,0,2019,1,20,14:49,$38.44,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,3,2019,2,3,13:23,$61.00,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
0,3,2019,8,23,06:06,$144.15,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
680,1,2019,7,27,18:13,$98.00,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
1122,1,2019,10,15,13:50,$13.97,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1790,0,2019,3,29,19:00,$7.27,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
2,0,2019,1,29,14:41,$45.73,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1323,1,2019,2,14,19:24,$2.94,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1790,0,2019,3,23,19:15,$22.76,Chip Transaction,-8.29162E+18,Rome,Italy,,5193,
0,1,2019,4,19,11:31,$1.87,Chip Transaction,6.6665E+18,La Verne,CA,91750,5499,
620,1,2019,8,8,11:52,$116.12,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
1174,1,2019,6,1,14:44,$115.00,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,3,2019,8,12,06:17,$30.64,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
1008,4,2019,10,4,14:59,$1.17,Chip Transaction,-6.01867E+18,Rome,Italy,,5947,
727,1,2019,9,5,12:48,$909.40,Chip Transaction,-2.91654E+18,Rome,Italy,,5712,
1,1,2019,9,4,01:21,$996.37,Chip Transaction,1.83964E+18,Bay Shore,NY,11706,3000,
0,3,2019,1,1,06:28,$178.32,Swipe Transaction,1.91348E+18,Sturbridge,MA,1566,5300,
1477,2,2019,3,30,15:01,$6.98,Chip Transaction,-2.91654E+18,Rome,Italy,,5712,
1,1,2019,2,14,18:24,$101.56,Swipe Transaction,-2.16533E+18,Fresh Meadows,NY,11365,5311,
1,2,2020,2,16,10:13,$74.60,Chip Transaction,6.66197E+18,Fresh Meadows,NY,11365,5211,
2,0,2019,11,26,09:37,$41.67,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1249,3,2019,6,28,15:16,$31.09,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1734,5,2019,7,11,17:38,$38.56,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,2,2019,1,1,13:49,$67.11,Chip Transaction,6.12657E+18,Little Neck,NY,11363,7538,
748,1,2019,4,6,18:42,$42.79,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
1576,3,2019,6,15,13:14,$5.25,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
1207,0,2019,9,24,18:32,$11.39,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
0,1,2019,9,5,13:13,$8.13,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,
0,2,2019,11,28,06:25,$41.24,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,3,2019,5,25,13:13,$89.00,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1,2,2019,1,1,06:42,$110.52,Chip Transaction,4.93736E+18,Little Neck,NY,11363,5300,
0,2,2019,4,8,20:28,$69.58,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,
1103,1,2019,3,14,17:38,$13.30,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1191,3,2019,4,16,18:52,$499.93,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
0,3,2019,8,20,21:38,$19.68,Swipe Transaction,-3.26567E+18,Monterey Park,CA,91754,7832,
1689,2,2019,1,25,14:15,$18.95,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1,1,2019,9,11,10:02,$62.90,Chip Transaction,-7.14667E+18,Laredo,TX,78045,5970,
790,1,2019,1,26,19:06,$14.85,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
0,3,2019,2,24,06:43,$38.85,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
711,1,2019,3,7,11:37,$62.37,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,2,2019,5,9,06:55,$37.17,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1641,1,2019,6,13,12:20,$79.73,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1398,0,2019,3,14,12:30,$149.34,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
2,0,2019,11,1,09:44,$45.46,Online Transaction,-6.45844E+18, ONLINE,,,4784,
283,0,2019,7,23,19:46,$20.79,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
0,3,2019,11,21,13:37,$118.43,Online Transaction,-9.09268E+18, ONLINE,,,4900,
0,3,2019,6,11,06:16,$113.58,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
182,0,2019,1,26,12:37,$13.34,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
2,0,2019,6,22,07:45,$9.55,Chip Transaction,-6.03533E+18,Alhambra,CA,91801,5812,
1115,2,2019,5,3,18:50,$0.44,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
0,0,2019,10,18,20:00,$62.80,Chip Transaction,-1.04662E+18,Detroit,MI,48202,5812,
1003,5,2019,10,17,12:02,$1.11,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
0,0,2019,3,29,13:26,$6.56,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
2,0,2019,11,11,09:56,$82.69,Chip Transaction,-1.36149E+18,Rosemead,CA,91772,4111,"Insufficient Balance,"
2,0,2019,12,13,04:37,$45.62,Online Transaction,-6.45844E+18, ONLINE,,,4784,
230,1,2019,1,18,11:43,$235.00,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
0,3,2019,12,9,07:54,$46.10,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,3,2019,2,8,20:54,$44.14,Online Transaction,-9.09268E+18, ONLINE,,,4900,
0,3,2019,12,10,13:45,$73.14,Swipe Transaction,6.66197E+18,Ontario,CA,91761,5211,
1,1,2019,4,26,18:48,$45.19,Chip Transaction,8.91968E+18,Eufaula,AL,36072,5814,
1,1,2019,8,21,22:23,$82.22,Chip Transaction,5.56161E+18,Little Neck,NY,11363,7230,
162,2,2019,6,28,12:29,$16.46,Swipe Transaction,5.90183E+17,Rome,Italy,,5094,
2,0,2019,5,2,04:53,$44.04,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2020,2,28,15:51,$40.00,Chip Transaction,-4.28247E+18,Chula Vista,CA,91910,4829,
1,2,2020,1,7,23:51,$371.00,Chip Transaction,-6.16179E+18,Beijing,China,,3389,
1877,1,2019,8,31,13:06,$106.63,Chip Transaction,7.06958E+18,Rome,Italy,,5812,
1,1,2020,1,25,13:13,$70.29,Chip Transaction,6.12657E+18,Little Neck,NY,11363,7538,
432,2,2019,5,10,16:56,$45.32,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,3,2019,12,15,06:33,$97.16,Chip Transaction,6.69846E+18,Fresh Meadows,NY,11366,4814,
0,3,2019,3,21,21:24,$92.42,Swipe Transaction,-4.50054E+18,La Verne,CA,91750,5814,
0,2,2019,5,25,11:32,$36.08,Chip Transaction,-3.03858E+17,La Verne,CA,91750,5251,
2,0,2020,1,20,06:40,$11.27,Chip Transaction,6.04253E+18,West Covina,CA,91792,5912,
0,3,2019,8,6,06:22,$24.67,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
